LAT-Ikeja,LON-Ikeja,YEAR,MO,DY,T-MAX Ikeja,T-MIN Ikeja,RH-Ikeja,T-Ikeja 
6.61031,3.34771,1999,5,13,29.32,23.79,84.83,26.29
6.61031,3.34771,1999,5,14,30.32,23.99,82.58,26.75
6.61031,3.34771,1999,5,15,28.54,24.16,86.65,26.05
6.61031,3.34771,1999,5,16,28.32,23.91,86.99,25.84
6.61031,3.34771,1999,5,17,29.58,23.83,83.54,26.44
6.61031,3.34771,1999,5,18,29.32,24.08,86.72,26.4
6.61031,3.34771,1999,5,19,28.81,24.55,88.4,26.31
6.61031,3.34771,1999,5,20,27.96,24.28,89.99,25.83
6.61031,3.34771,1999,5,21,28.8,23.84,85.47,26.13
6.61031,3.34771,1999,5,22,30.36,24.18,82.06,27.04
6.61031,3.34771,1999,5,23,29.9,24.32,84.65,26.82
6.61031,3.34771,1999,5,24,28.86,24.65,86.86,26.48
6.61031,3.34771,1999,5,25,29,24.2,86.44,26.32
6.61031,3.34771,1999,5,26,29.51,24.28,86.05,26.57
6.61031,3.34771,1999,5,27,28.88,24.68,88.06,26.47
6.61031,3.34771,1999,5,28,29.04,24.75,88.32,26.63
6.61031,3.34771,1999,5,29,28.97,24.65,89.89,26.5
6.61031,3.34771,1999,5,30,27.93,24.53,87.44,25.97
6.61031,3.34771,1999,5,31,28.61,23.98,87.91,26.07
6.61031,3.34771,1999,6,1,29.64,24.23,87.05,26.57
6.61031,3.34771,1999,6,2,28.62,24.57,89.95,26.3
6.61031,3.34771,1999,6,3,27.27,24.72,91.73,25.8
6.61031,3.34771,1999,6,4,28.09,23.72,86.08,25.84
6.61031,3.34771,1999,6,5,29.22,22.85,81.48,25.93
6.61031,3.34771,1999,6,6,30.49,24.04,80.66,27.03
6.61031,3.34771,1999,6,7,29.85,24.36,86.62,26.76
6.61031,3.34771,1999,6,8,29.27,24.29,89.36,26.41
6.61031,3.34771,1999,6,9,28.38,24.44,91.08,26.06
6.61031,3.34771,1999,6,10,29.12,23.69,86.88,25.99
6.61031,3.34771,1999,6,11,27.6,23.74,89.53,25.47
6.61031,3.34771,1999,6,12,28.08,23.92,87.75,25.86
6.61031,3.34771,1999,6,13,29.72,24.25,85.01,26.75
6.61031,3.34771,1999,6,14,28.76,24.72,88.24,26.45
6.61031,3.34771,1999,6,15,29.47,24.55,86.57,26.69
6.61031,3.34771,1999,6,16,27.91,24.38,90.46,25.86
6.61031,3.34771,1999,6,17,26.6,23.79,91.36,24.97
6.61031,3.34771,1999,6,18,26.77,22.98,90.66,24.65
6.61031,3.34771,1999,6,19,26.75,23.35,90.43,24.61
6.61031,3.34771,1999,6,20,29.19,23.22,85.49,25.87
6.61031,3.34771,1999,6,21,28.15,23.91,89.52,25.71
6.61031,3.34771,1999,6,22,28.21,23.96,89.46,25.76
6.61031,3.34771,1999,6,23,29.15,24.18,88.45,26.27
6.61031,3.34771,1999,6,24,28.08,24.26,90.16,25.79
6.61031,3.34771,1999,6,25,26.88,23.7,92.03,24.97
6.61031,3.34771,1999,6,26,27.81,23.3,87.72,25.25
6.61031,3.34771,1999,6,27,28.27,23.47,89.48,25.51
6.61031,3.34771,1999,6,28,26.75,23.12,91.19,24.82
6.61031,3.34771,1999,6,29,28,22.71,88.08,25.12
6.61031,3.34771,1999,6,30,26.79,23.48,91.46,24.93
6.61031,3.34771,1999,7,1,26.4,23.56,92.61,24.72
6.61031,3.34771,1999,7,2,25.26,22.83,93.18,23.95
6.61031,3.34771,1999,7,3,28.05,22.33,85.07,25.01
6.61031,3.34771,1999,7,4,28.53,22.99,86.86,25.52
6.61031,3.34771,1999,7,5,27.14,23.69,91.09,25.07
6.61031,3.34771,1999,7,6,27.15,23.37,91.65,24.93
6.61031,3.34771,1999,7,7,27.22,23.53,90.63,24.99
6.61031,3.34771,1999,7,8,25.99,22.71,91.21,24.03
6.61031,3.34771,1999,7,9,27.83,22.08,86.8,24.53
6.61031,3.34771,1999,7,10,26.92,22.66,89.6,24.42
6.61031,3.34771,1999,7,11,27.29,22.7,89.58,24.63
6.61031,3.34771,1999,7,12,26.92,22.82,90.24,24.54
6.61031,3.34771,1999,7,13,26.15,22.64,90.9,24.22
6.61031,3.34771,1999,7,14,27.13,22.66,89.96,24.43
6.61031,3.34771,1999,7,15,28.24,22.68,87.71,24.98
6.61031,3.34771,1999,7,16,27.65,22.87,89.35,24.73
6.61031,3.34771,1999,7,17,27.74,22.99,88.72,24.76
6.61031,3.34771,1999,7,18,27.9,22.77,86.16,24.78
6.61031,3.34771,1999,7,19,26.5,22.89,90.2,24.31
6.61031,3.34771,1999,7,20,27.38,22.87,88.75,24.58
6.61031,3.34771,1999,7,21,27.91,22.44,88.33,24.85
6.61031,3.34771,1999,7,22,27.46,23,90.09,24.81
6.61031,3.34771,1999,7,23,27.14,22.97,90.19,24.64
6.61031,3.34771,1999,7,24,26.08,23.28,91.97,24.32
6.61031,3.34771,1999,7,25,25.96,22.94,90.49,24.28
6.61031,3.34771,1999,7,26,26.85,22.6,86.69,24.44
6.61031,3.34771,1999,7,27,28.05,22.23,87.71,24.76
6.61031,3.34771,1999,7,28,26.97,22.78,89.17,24.53
6.61031,3.34771,1999,7,29,27.69,23.08,87.63,24.88
6.61031,3.34771,1999,7,30,27.15,22.88,88.25,24.54
6.61031,3.34771,1999,7,31,27.02,22.61,86.75,24.51
6.61031,3.34771,1999,8,1,28.62,22.76,83.64,25.2
6.61031,3.34771,1999,8,2,28.61,22.54,83.22,25.05
6.61031,3.34771,1999,8,3,27.46,22.36,83.47,24.54
6.61031,3.34771,1999,8,4,28.47,21.15,81.1,24.6
6.61031,3.34771,1999,8,5,28.54,21.65,81.78,24.77
6.61031,3.34771,1999,8,6,27.7,22.06,82.39,24.48
6.61031,3.34771,1999,8,7,28.03,22.22,81.54,24.69
6.61031,3.34771,1999,8,8,28.09,22.75,81.48,24.95
6.61031,3.34771,1999,8,9,27.6,22.23,83.34,24.71
6.61031,3.34771,1999,8,10,28.72,22.71,85.7,25.17
6.61031,3.34771,1999,8,11,28.55,22.97,85.25,25.14
6.61031,3.34771,1999,8,12,27.31,22.83,86.79,24.61
6.61031,3.34771,1999,8,13,27.73,22.67,85.97,24.64
6.61031,3.34771,1999,8,14,27.57,22.13,86.26,24.47
6.61031,3.34771,1999,8,15,29.3,21.82,82.43,25.22
6.61031,3.34771,1999,8,16,27.03,22.57,86.07,24.49
6.61031,3.34771,1999,8,17,27.24,22.69,88.77,24.48
6.61031,3.34771,1999,8,18,25.68,22.62,92.28,23.87
6.61031,3.34771,1999,8,19,27.26,22.51,89.03,24.48
6.61031,3.34771,1999,8,20,26.02,22.58,91.3,23.92
6.61031,3.34771,1999,8,21,26.68,22.31,89.53,24.01
6.61031,3.34771,1999,8,22,27.5,21.83,88.27,24.13
6.61031,3.34771,1999,8,23,28.14,22.18,86.28,24.77
6.61031,3.34771,1999,8,24,29.03,22.28,86.43,25.21
6.61031,3.34771,1999,8,25,26.42,22.89,91.95,24.36
6.61031,3.34771,1999,8,26,25.48,22.93,93.13,23.87
6.61031,3.34771,1999,8,27,26.32,22.64,90.69,24.07
6.61031,3.34771,1999,8,28,27.36,22.12,89.11,24.47
6.61031,3.34771,1999,8,29,28.13,22.51,87.82,24.81
6.61031,3.34771,1999,8,30,26.9,22.67,90.45,24.37
6.61031,3.34771,1999,8,31,27.06,22.8,89.68,24.47
6.61031,3.34771,1999,9,1,27.94,22.09,87.74,24.67
6.61031,3.34771,1999,9,2,27.65,22.54,89.27,24.46
6.61031,3.34771,1999,9,3,26.66,22.58,88.99,24.16
6.61031,3.34771,1999,9,4,27.75,22.11,86.91,24.49
6.61031,3.34771,1999,9,5,28.48,22.26,86.1,24.88
6.61031,3.34771,1999,9,6,27.33,22.44,89.28,24.44
6.61031,3.34771,1999,9,7,26.21,22.64,91.35,23.98
6.61031,3.34771,1999,9,8,27.98,22.35,86.61,24.65
6.61031,3.34771,1999,9,9,27.29,22.57,88.3,24.34
6.61031,3.34771,1999,9,10,27.88,22.17,87.14,24.58
6.61031,3.34771,1999,9,11,28.07,22.11,86.01,24.8
6.61031,3.34771,1999,9,12,29.24,22.36,83.87,25.46
6.61031,3.34771,1999,9,13,27.13,22.72,88.51,24.49
6.61031,3.34771,1999,9,14,27.04,22.79,89.52,24.33
6.61031,3.34771,1999,9,15,28.25,22.47,87.32,24.98
6.61031,3.34771,1999,9,16,29.27,22.84,87.05,25.51
6.61031,3.34771,1999,9,17,26.72,23.07,90.23,24.56
6.61031,3.34771,1999,9,18,28.25,22.63,87.15,24.97
6.61031,3.34771,1999,9,19,29.46,22.49,85.05,25.58
6.61031,3.34771,1999,9,20,27.96,23.39,87.29,25.09
6.61031,3.34771,1999,9,21,28.61,23.13,85.9,25.39
6.61031,3.34771,1999,9,22,28.86,22.83,87.04,25.51
6.61031,3.34771,1999,9,23,28.08,23.38,88.01,25.23
6.61031,3.34771,1999,9,24,28.79,23.09,87.06,25.49
6.61031,3.34771,1999,9,25,28.82,23.05,86.88,25.36
6.61031,3.34771,1999,9,26,28.46,22.97,86.72,25.23
6.61031,3.34771,1999,9,27,28.41,23.04,87.04,25.2
6.61031,3.34771,1999,9,28,28.82,23.09,86.36,25.5
6.61031,3.34771,1999,9,29,26.71,23.35,90.87,24.69
6.61031,3.34771,1999,9,30,27.74,22.74,88.39,24.79
6.61031,3.34771,1999,10,1,28.67,22.64,86.59,25.22
6.61031,3.34771,1999,10,2,26.35,23.36,90.85,24.45
6.61031,3.34771,1999,10,3,27.67,22.94,88.13,24.82
6.61031,3.34771,1999,10,4,27.2,23.13,90,24.75
6.61031,3.34771,1999,10,5,27.71,23.33,89.02,24.89
6.61031,3.34771,1999,10,6,28.38,22.99,88.29,24.99
6.61031,3.34771,1999,10,7,28.22,23.19,86.33,25.09
6.61031,3.34771,1999,10,8,28.26,22.64,86.53,25.1
6.61031,3.34771,1999,10,9,28.34,23.07,88.83,25.17
6.61031,3.34771,1999,10,10,27.31,23.37,90.2,24.74
6.61031,3.34771,1999,10,11,28.32,22.76,87.44,25.12
6.61031,3.34771,1999,10,12,28.19,23.07,88.57,25.15
6.61031,3.34771,1999,10,13,28.71,22.64,87.74,25.35
6.61031,3.34771,1999,10,14,26.49,23.38,92.48,24.5
6.61031,3.34771,1999,10,15,27.66,23.07,88.76,24.85
6.61031,3.34771,1999,10,16,28.42,22.5,86.41,25.13
6.61031,3.34771,1999,10,17,29.35,22.91,86.61,25.59
6.61031,3.34771,1999,10,18,28.16,23.08,88.8,25.15
6.61031,3.34771,1999,10,19,27.15,23.25,89.37,24.93
6.61031,3.34771,1999,10,20,28.43,23.42,87.01,25.48
6.61031,3.34771,1999,10,21,27.44,23.22,89.39,25.15
6.61031,3.34771,1999,10,22,28.93,23.21,87.17,25.67
6.61031,3.34771,1999,10,23,27.94,23.44,89.57,25.31
6.61031,3.34771,1999,10,24,28.53,23.24,88.89,25.43
6.61031,3.34771,1999,10,25,26.63,23.59,93.12,24.8
6.61031,3.34771,1999,10,26,27.36,22.95,88.49,24.77
6.61031,3.34771,1999,10,27,29.11,22.76,86.77,25.72
6.61031,3.34771,1999,10,28,28.86,23.63,87.96,25.82
6.61031,3.34771,1999,10,29,29.22,23.54,87.22,25.89
6.61031,3.34771,1999,10,30,28.65,23.77,87.22,25.75
6.61031,3.34771,1999,10,31,29.09,23.82,83.27,26.09
6.61031,3.34771,1999,11,1,29.18,23.7,85.92,26.08
6.61031,3.34771,1999,11,2,29.79,23.93,84.83,26.35
6.61031,3.34771,1999,11,3,29.44,23.91,83.68,26.23
6.61031,3.34771,1999,11,4,29.9,23.58,84.89,26.44
6.61031,3.34771,1999,11,5,28.52,24.21,86.54,26.12
6.61031,3.34771,1999,11,6,30.13,23.8,83.47,26.52
6.61031,3.34771,1999,11,7,28.86,23.89,85.97,26.18
6.61031,3.34771,1999,11,8,28.93,24.16,87.31,26.08
6.61031,3.34771,1999,11,9,29.69,23.67,84.92,26.25
6.61031,3.34771,1999,11,10,28.76,23.88,86.31,25.9
6.61031,3.34771,1999,11,11,28.95,23.3,83.67,25.88
6.61031,3.34771,1999,11,12,29.59,23.69,85.06,26.52
6.61031,3.34771,1999,11,13,29.54,24.16,87.82,26.46
6.61031,3.34771,1999,11,14,29.62,23.94,87,26.32
6.61031,3.34771,1999,11,15,29.51,23.34,85.2,26.05
6.61031,3.34771,1999,11,16,27.8,23.73,88.38,25.42
6.61031,3.34771,1999,11,17,29.75,23.75,83.52,26.31
6.61031,3.34771,1999,11,18,29.07,23.84,84.92,26.22
6.61031,3.34771,1999,11,19,29.39,24.13,84.19,26.53
6.61031,3.34771,1999,11,20,27.85,24.35,87.18,25.74
6.61031,3.34771,1999,11,21,29.69,23.52,82.71,26.36
6.61031,3.34771,1999,11,22,30.47,23.76,81.58,26.69
6.61031,3.34771,1999,11,23,28.75,23.39,87.2,25.78
6.61031,3.34771,1999,11,24,29.17,23.62,84.89,25.87
6.61031,3.34771,1999,11,25,27.2,22.98,85.49,24.9
6.61031,3.34771,1999,11,26,28.92,22.43,81.26,25.53
6.61031,3.34771,1999,11,27,26.92,23.43,89.72,24.7
6.61031,3.34771,1999,11,28,28,22.76,86.13,24.91
6.61031,3.34771,1999,11,29,29.85,22.79,81.58,25.99
6.61031,3.34771,1999,11,30,29.3,23.94,85.4,26.11
6.61031,3.34771,1999,12,1,29.63,23.99,85.15,26.21
6.61031,3.34771,1999,12,2,30.38,23.5,81.88,26.56
6.61031,3.34771,1999,12,3,29.48,23.73,82.22,26.21
6.61031,3.34771,1999,12,4,29.7,23.34,82.18,26.24
6.61031,3.34771,1999,12,5,30.8,22.69,76.97,26.57
6.61031,3.34771,1999,12,6,30.17,22.73,77.64,26.14
6.61031,3.34771,1999,12,7,30.21,23.79,81.44,26.44
6.61031,3.34771,1999,12,8,28.48,23.21,83.88,25.8
6.61031,3.34771,1999,12,9,30.08,22.68,76.94,25.99
6.61031,3.34771,1999,12,10,30.41,22.07,75.74,26.25
6.61031,3.34771,1999,12,11,30.04,21.57,72.03,25.95
6.61031,3.34771,1999,12,12,30.68,22.19,71.2,26.36
6.61031,3.34771,1999,12,13,30.3,22.08,71.25,26.14
6.61031,3.34771,1999,12,14,30.69,21.96,69.9,26.14
6.61031,3.34771,1999,12,15,30.62,21.57,71.4,25.93
6.61031,3.34771,1999,12,16,30.74,21.49,72.7,26.05
6.61031,3.34771,1999,12,17,30.94,23.51,77.09,26.62
6.61031,3.34771,1999,12,18,31.07,22.95,78.25,26.66
6.61031,3.34771,1999,12,19,30.75,23.66,82.72,26.7
6.61031,3.34771,1999,12,20,30.55,23.78,81.15,26.6
6.61031,3.34771,1999,12,21,30.24,23.47,81.28,26.57
6.61031,3.34771,1999,12,22,31.22,24.01,78.29,27.06
6.61031,3.34771,1999,12,23,30.8,22.41,74.49,26.38
6.61031,3.34771,1999,12,24,30.31,21.9,68.82,26.06
6.61031,3.34771,1999,12,25,30.76,21.87,73.73,26.13
6.61031,3.34771,1999,12,26,29.66,22.02,70.25,25.59
6.61031,3.34771,1999,12,27,29.85,19.19,63.82,24.34
6.61031,3.34771,1999,12,28,29.89,20.83,67.31,25.25
6.61031,3.34771,1999,12,29,30.28,20.91,71.19,25.34
6.61031,3.34771,1999,12,30,30.33,22.71,77.68,25.85
6.61031,3.34771,1999,12,31,29.64,22.97,82.24,25.59
6.61031,3.34771,2000,1,1,30.16,23,84.09,26.04
6.61031,3.34771,2000,1,2,29.59,24,84.31,26.35
6.61031,3.34771,2000,1,3,30.76,23.59,82.56,26.74
6.61031,3.34771,2000,1,4,30.37,23.82,79.54,26.7
6.61031,3.34771,2000,1,5,29.12,22.92,79.18,25.66
6.61031,3.34771,2000,1,6,30.28,21.54,70.44,25.6
6.61031,3.34771,2000,1,7,30.18,22.22,73.53,25.84
6.61031,3.34771,2000,1,8,30.4,22.64,77.06,26.41
6.61031,3.34771,2000,1,9,30.78,23.84,79.04,26.66
6.61031,3.34771,2000,1,10,30.83,24.06,78.98,26.72
6.61031,3.34771,2000,1,11,31.56,23.8,76.72,27.06
6.61031,3.34771,2000,1,12,31.71,23.51,79.51,26.95
6.61031,3.34771,2000,1,13,31.43,23.47,81.75,26.96
6.61031,3.34771,2000,1,14,30.75,24.12,81.51,27.08
6.61031,3.34771,2000,1,15,31.29,24.28,79.68,27.2
6.61031,3.34771,2000,1,16,31.59,24.15,80.33,27.32
6.61031,3.34771,2000,1,17,31.07,24.44,81.52,27.21
6.61031,3.34771,2000,1,18,29.43,24.63,83.05,26.48
6.61031,3.34771,2000,1,19,29.69,23.82,81.66,26.3
6.61031,3.34771,2000,1,20,28.68,24,84.83,26.03
6.61031,3.34771,2000,1,21,30.58,23.69,81.8,26.76
6.61031,3.34771,2000,1,22,29.94,24.06,83.58,26.69
6.61031,3.34771,2000,1,23,28.64,24.44,88.3,26.19
6.61031,3.34771,2000,1,24,29.83,24.21,81.81,26.58
6.61031,3.34771,2000,1,25,29.55,23.9,83.41,26.53
6.61031,3.34771,2000,1,26,29.77,23.88,83.67,26.46
6.61031,3.34771,2000,1,27,31.74,23.99,80.25,27.28
6.61031,3.34771,2000,1,28,32.27,23.8,78.18,27.14
6.61031,3.34771,2000,1,29,31.52,23.23,72.24,26.91
6.61031,3.34771,2000,1,30,30.59,21.94,65.48,25.6
6.61031,3.34771,2000,1,31,30.1,19.7,65.11,24.51
6.61031,3.34771,2000,2,1,29.01,18.67,59.28,23.83
6.61031,3.34771,2000,2,2,29.47,17.36,50.38,23.14
6.61031,3.34771,2000,2,3,29.81,16.77,48.91,23.89
6.61031,3.34771,2000,2,4,30.61,18.99,53.87,24.38
6.61031,3.34771,2000,2,5,30.28,19.94,59.4,24.75
6.61031,3.34771,2000,2,6,31.21,20.43,58.53,25.64
6.61031,3.34771,2000,2,7,30.85,19.82,64.47,24.99
6.61031,3.34771,2000,2,8,30.33,19.99,65.09,24.81
6.61031,3.34771,2000,2,9,30.13,19.77,54.28,24.94
6.61031,3.34771,2000,2,10,30.04,19.13,52.92,24.66
6.61031,3.34771,2000,2,11,30.25,19.9,50.87,25.13
6.61031,3.34771,2000,2,12,30.6,18.81,48.47,24.64
6.61031,3.34771,2000,2,13,31,18.62,49.55,24.52
6.61031,3.34771,2000,2,14,31.79,19.5,51.23,25.34
6.61031,3.34771,2000,2,15,31.61,20.1,66.32,25.43
6.61031,3.34771,2000,2,16,31.15,21.61,78.31,25.95
6.61031,3.34771,2000,2,17,30.95,23.19,77.15,26.48
6.61031,3.34771,2000,2,18,30.56,23.75,80.62,26.5
6.61031,3.34771,2000,2,19,31.43,24.24,77.41,27.08
6.61031,3.34771,2000,2,20,32.02,23.65,78.61,27.17
6.61031,3.34771,2000,2,21,31.08,23.94,80.72,27.1
6.61031,3.34771,2000,2,22,30.58,24.36,83.02,27.13
6.61031,3.34771,2000,2,23,30.39,24.8,84.25,27.27
6.61031,3.34771,2000,2,24,30.83,24.76,83.51,27.45
6.61031,3.34771,2000,2,25,31.27,24.8,81.65,27.52
6.61031,3.34771,2000,2,26,32.66,24.16,77.4,27.73
6.61031,3.34771,2000,2,27,31.38,23.73,66.74,26.81
6.61031,3.34771,2000,2,28,31.48,21.06,63.12,25.87
6.61031,3.34771,2000,2,29,31.87,23.11,69.63,26.75
6.61031,3.34771,2000,3,1,31.45,23.83,69.44,27.01
6.61031,3.34771,2000,3,2,32.39,22.82,72.29,27.12
6.61031,3.34771,2000,3,3,32.59,23.98,75.53,27.61
6.61031,3.34771,2000,3,4,32.98,24.7,74.43,27.97
6.61031,3.34771,2000,3,5,32.23,24.46,77.87,27.79
6.61031,3.34771,2000,3,6,32.33,25.1,78.42,27.94
6.61031,3.34771,2000,3,7,32.75,24.68,75.87,28.06
6.61031,3.34771,2000,3,8,30.99,25.01,80.3,27.48
6.61031,3.34771,2000,3,9,30.85,25.12,77.45,27.36
6.61031,3.34771,2000,3,10,30.55,23.66,76.47,27
6.61031,3.34771,2000,3,11,32.03,23.92,76.01,27.42
6.61031,3.34771,2000,3,12,32.42,23.79,75.41,27.69
6.61031,3.34771,2000,3,13,32.56,24.71,73.85,27.87
6.61031,3.34771,2000,3,14,31.75,24.81,79.4,27.76
6.61031,3.34771,2000,3,15,31.27,24.81,80.65,27.62
6.61031,3.34771,2000,3,16,30.08,25.37,81.07,27.43
6.61031,3.34771,2000,3,17,29.81,24.91,86.14,26.96
6.61031,3.34771,2000,3,18,29.58,25.41,85.7,27.1
6.61031,3.34771,2000,3,19,30.42,24.8,82.63,27.23
6.61031,3.34771,2000,3,20,29.49,25.21,85.86,26.91
6.61031,3.34771,2000,3,21,30.78,24.24,78.97,27.19
6.61031,3.34771,2000,3,22,30.49,25.02,84.02,27.4
6.61031,3.34771,2000,3,23,29.85,24.96,85.36,26.95
6.61031,3.34771,2000,3,24,30.52,24.71,82.88,27.23
6.61031,3.34771,2000,3,25,29.17,25.24,86.67,26.9
6.61031,3.34771,2000,3,26,29.6,24.74,86.68,26.68
6.61031,3.34771,2000,3,27,28.88,24.66,85.83,26.5
6.61031,3.34771,2000,3,28,29.51,24.27,85.42,26.7
6.61031,3.34771,2000,3,29,29.67,24.76,86.35,26.89
6.61031,3.34771,2000,3,30,30.67,24.85,83.12,27.45
6.61031,3.34771,2000,3,31,31.83,24.62,80.84,27.81
6.61031,3.34771,2000,4,1,30.92,24.88,83.11,27.53
6.61031,3.34771,2000,4,2,29.89,25.35,83.38,27.18
6.61031,3.34771,2000,4,3,30.32,24.9,84.07,27.34
6.61031,3.34771,2000,4,4,29.43,25.17,86.63,26.96
6.61031,3.34771,2000,4,5,29.75,24.71,86.37,26.85
6.61031,3.34771,2000,4,6,29.3,25.12,86.74,26.82
6.61031,3.34771,2000,4,7,29.24,24.78,85.62,26.78
6.61031,3.34771,2000,4,8,30.3,24.53,85.27,26.96
6.61031,3.34771,2000,4,9,29.44,24.68,86.04,26.7
6.61031,3.34771,2000,4,10,29.53,24.81,87.28,26.84
6.61031,3.34771,2000,4,11,29.2,24.99,87.14,26.63
6.61031,3.34771,2000,4,12,30.44,24.43,83.66,27
6.61031,3.34771,2000,4,13,31.36,24.54,81.28,27.5
6.61031,3.34771,2000,4,14,30.51,25.31,83.54,27.5
6.61031,3.34771,2000,4,15,30.42,25.26,82.57,27.41
6.61031,3.34771,2000,4,16,30.15,24.88,84,27.14
6.61031,3.34771,2000,4,17,30.31,24.78,85.15,27.08
6.61031,3.34771,2000,4,18,30.87,24.91,84.71,27.14
6.61031,3.34771,2000,4,19,29.1,24.98,87.65,26.68
6.61031,3.34771,2000,4,20,29.21,24.93,88.84,26.63
6.61031,3.34771,2000,4,21,29.51,24.91,86.99,26.82
6.61031,3.34771,2000,4,22,29.12,24.71,87.02,26.62
6.61031,3.34771,2000,4,23,29.44,24.33,85.5,26.7
6.61031,3.34771,2000,4,24,29.96,24.82,85.27,27.13
6.61031,3.34771,2000,4,25,30.39,24.68,85.72,27.13
6.61031,3.34771,2000,4,26,29.2,24.82,88.56,26.57
6.61031,3.34771,2000,4,27,30.48,24.73,85.2,27.09
6.61031,3.34771,2000,4,28,30.39,24.78,84.26,26.93
6.61031,3.34771,2000,4,29,29.01,24.53,86.49,26.57
6.61031,3.34771,2000,4,30,29.18,24.62,86.53,26.7
6.61031,3.34771,2000,5,1,29.11,24.89,85.52,26.72
6.61031,3.34771,2000,5,2,30.35,24.41,82.99,26.99
6.61031,3.34771,2000,5,3,31.04,24.47,81.71,27.62
6.61031,3.34771,2000,5,4,30.59,25.34,83.91,27.62
6.61031,3.34771,2000,5,5,30.88,25.49,83.05,27.75
6.61031,3.34771,2000,5,6,31.3,25.09,82.34,27.84
6.61031,3.34771,2000,5,7,31.33,25.59,82.82,27.99
6.61031,3.34771,2000,5,8,31.25,25.8,82.95,28.18
6.61031,3.34771,2000,5,9,30.48,25.62,85.08,27.56
6.61031,3.34771,2000,5,10,30.33,25.17,81.88,27.35
6.61031,3.34771,2000,5,11,31.47,25.11,80.6,27.87
6.61031,3.34771,2000,5,12,30.82,25.56,82.63,27.8
6.61031,3.34771,2000,5,13,30.75,25.25,83.44,27.74
6.61031,3.34771,2000,5,14,30.01,25.92,83.31,27.58
6.61031,3.34771,2000,5,15,29.83,25.29,82.72,27.34
6.61031,3.34771,2000,5,16,29.28,25.3,86.92,27.07
6.61031,3.34771,2000,5,17,28.22,25.06,89.25,26.47
6.61031,3.34771,2000,5,18,30.72,24.64,82.78,27.24
6.61031,3.34771,2000,5,19,28.96,25.2,90.03,26.81
6.61031,3.34771,2000,5,20,29.68,25.05,87.71,27.03
6.61031,3.34771,2000,5,21,29.67,24.74,87.57,26.91
6.61031,3.34771,2000,5,22,28.61,24.76,87.23,26.37
6.61031,3.34771,2000,5,23,30.26,24.06,83.16,26.68
6.61031,3.34771,2000,5,24,28.8,24.19,85.29,26
6.61031,3.34771,2000,5,25,28.99,23.7,85.15,26.06
6.61031,3.34771,2000,5,26,28.19,24.01,88.27,25.8
6.61031,3.34771,2000,5,27,27.65,23.65,89.33,25.47
6.61031,3.34771,2000,5,28,28.08,23.62,88.72,25.63
6.61031,3.34771,2000,5,29,29.64,24.12,84.01,26.53
6.61031,3.34771,2000,5,30,29.42,24.28,87.69,26.55
6.61031,3.34771,2000,5,31,27.31,24.59,91.38,25.82
6.61031,3.34771,2000,6,1,27.42,23.98,90.28,25.42
6.61031,3.34771,2000,6,2,27.04,23.55,91.84,25.16
6.61031,3.34771,2000,6,3,27.63,24,88.53,25.46
6.61031,3.34771,2000,6,4,28.86,23.23,87.28,25.88
6.61031,3.34771,2000,6,5,27.45,23.95,91.14,25.32
6.61031,3.34771,2000,6,6,26.81,23.29,89.65,24.81
6.61031,3.34771,2000,6,7,28.59,22.79,85.14,25.51
6.61031,3.34771,2000,6,8,29.11,23.28,86.08,25.94
6.61031,3.34771,2000,6,9,29.02,23.63,87.91,25.99
6.61031,3.34771,2000,6,10,29.17,24.09,89.13,26.17
6.61031,3.34771,2000,6,11,27.62,23.99,90.22,25.43
6.61031,3.34771,2000,6,12,28.76,23.53,87.56,25.96
6.61031,3.34771,2000,6,13,27.38,24.14,91.56,25.52
6.61031,3.34771,2000,6,14,27.72,24.26,89.06,25.65
6.61031,3.34771,2000,6,15,28.52,23.85,88.6,25.83
6.61031,3.34771,2000,6,16,27.95,23.96,90.57,25.6
6.61031,3.34771,2000,6,17,27.26,23.55,90.13,25.08
6.61031,3.34771,2000,6,18,27.19,23.24,90.05,24.9
6.61031,3.34771,2000,6,19,27.74,23.42,90.31,25.21
6.61031,3.34771,2000,6,20,27.75,23.29,90.47,25.25
6.61031,3.34771,2000,6,21,28.42,23.48,88.83,25.6
6.61031,3.34771,2000,6,22,25.96,22.83,90.39,24.4
6.61031,3.34771,2000,6,23,27.43,22.57,86.73,24.56
6.61031,3.34771,2000,6,24,28.08,22.59,87.25,25.01
6.61031,3.34771,2000,6,25,27.46,22.92,89.79,24.88
6.61031,3.34771,2000,6,26,25.61,23.24,91.97,24.18
6.61031,3.34771,2000,6,27,28.22,22.68,85.16,25.25
6.61031,3.34771,2000,6,28,28.68,23.28,86.28,25.62
6.61031,3.34771,2000,6,29,28.29,23.57,86.78,25.52
6.61031,3.34771,2000,6,30,28.29,23.48,87.16,25.38
6.61031,3.34771,2000,7,1,27.6,23.08,88.55,24.87
6.61031,3.34771,2000,7,2,27.03,22.38,89,24.48
6.61031,3.34771,2000,7,3,27.39,22.87,88.3,24.66
6.61031,3.34771,2000,7,4,26.01,22.85,90.88,24.12
6.61031,3.34771,2000,7,5,27.14,22.51,89.24,24.59
6.61031,3.34771,2000,7,6,27.72,22.8,88.14,24.91
6.61031,3.34771,2000,7,7,28.24,23.16,88.34,25.15
6.61031,3.34771,2000,7,8,27.57,22.86,89.41,24.94
