YEAR,MO,DY,LAT,LON,T-IKO,TMIN-IKO,TMAX-IKO,RH2M-IKO
2014,6,11,6.62051,3.52061,25.5,23.53,27.91,88.51
2014,6,12,6.62051,3.52061,25.45,23.78,27.58,90.81
2014,6,13,6.62051,3.52061,25.66,24.05,27.58,90.58
2014,6,14,6.62051,3.52061,26.03,24.07,28.48,89.15
2014,6,15,6.62051,3.52061,26.28,24.25,28.93,88.6
2014,6,16,6.62051,3.52061,26.44,24.51,29.15,89.21
2014,6,17,6.62051,3.52061,26.26,24.51,28.88,90.35
2014,6,18,6.62051,3.52061,25.48,24.05,27.3,89.81
2014,6,19,6.62051,3.52061,26.03,23.64,28.82,88.67
2014,6,20,6.62051,3.52061,26.59,24.26,29.48,88.34
2014,6,21,6.62051,3.52061,26.06,24.69,27.89,91.28
2014,6,22,6.62051,3.52061,25.89,24.41,28.15,90.85
2014,6,23,6.62051,3.52061,25.66,23.5,28.36,87.32
2014,6,24,6.62051,3.52061,25.58,23.72,28.05,89.1
2014,6,25,6.62051,3.52061,25.87,23.59,28.83,87.36
2014,6,26,6.62051,3.52061,25.96,23.49,28.95,86.85
2014,6,27,6.62051,3.52061,26.02,23.88,28.87,88.74
2014,6,28,6.62051,3.52061,25.47,24.22,27.11,90.34
2014,6,29,6.62051,3.52061,25.69,23.75,28.35,87.94
2014,6,30,6.62051,3.52061,25.93,24.09,28.31,89.17
2014,7,1,6.62051,3.52061,25.65,24.35,27.6,92.1
2014,7,2,6.62051,3.52061,25.6,24.24,27.26,92.24
2014,7,3,6.62051,3.52061,25.45,24.08,27.23,92.18
2014,7,4,6.62051,3.52061,25.07,23.76,27.03,92.36
2014,7,5,6.62051,3.52061,25.13,23.6,26.92,91.42
2014,7,6,6.62051,3.52061,25.33,23.58,27.71,89.26
2014,7,7,6.62051,3.52061,25.05,23.21,27.37,87.19
2014,7,8,6.62051,3.52061,25.34,22.79,28.6,84.54
2014,7,9,6.62051,3.52061,25.3,23.05,28.03,86.11
2014,7,10,6.62051,3.52061,25.58,23.35,28.44,86.04
2014,7,11,6.62051,3.52061,25.63,23.45,28.81,86.08
2014,7,12,6.62051,3.52061,25.69,23.46,28.75,85.75
2014,7,13,6.62051,3.52061,25.63,23.92,27.96,87.57
2014,7,14,6.62051,3.52061,25.98,23.83,28.86,87.61
2014,7,15,6.62051,3.52061,25.98,24.06,28.72,89.38
2014,7,16,6.62051,3.52061,25.24,24,27.1,92.29
2014,7,17,6.62051,3.52061,24.95,23.5,27.39,89.07
2014,7,18,6.62051,3.52061,24.01,22.85,25.49,90.97
2014,7,19,6.62051,3.52061,25.24,22.83,28.54,88.6
2014,7,20,6.62051,3.52061,25.34,23.52,28.38,88.44
2014,7,21,6.62051,3.52061,25.05,23.35,27.78,89.09
2014,7,22,6.62051,3.52061,24.83,23.08,27.72,87.7
2014,7,23,6.62051,3.52061,24.61,23.01,26.93,89.96
2014,7,24,6.62051,3.52061,24.98,23.2,27.68,89.64
2014,7,25,6.62051,3.52061,25.07,23.2,27.86,89.29
2014,7,26,6.62051,3.52061,25.26,23.06,28.42,88.22
2014,7,27,6.62051,3.52061,25.18,23.39,28.28,89.34
2014,7,28,6.62051,3.52061,24.9,23.34,27.47,89.97
2014,7,29,6.62051,3.52061,25.15,23.02,28,89.39
2014,7,30,6.62051,3.52061,24.83,23.43,27.17,91.16
2014,7,31,6.62051,3.52061,25.16,23.22,27.8,89.11
2014,8,1,6.62051,3.52061,24.61,23.33,26.58,91.52
2014,8,2,6.62051,3.52061,24.86,23.05,27.8,88.88
2014,8,3,6.62051,3.52061,24.79,23.04,27.36,89.85
2014,8,4,6.62051,3.52061,24.56,22.92,26.93,91.83
2014,8,5,6.62051,3.52061,24.44,23.03,27.01,91.27
2014,8,6,6.62051,3.52061,24.5,22.93,27.14,89.88
2014,8,7,6.62051,3.52061,24.37,22.94,26.49,91.67
2014,8,8,6.62051,3.52061,24.55,22.84,27.11,89.8
2014,8,9,6.62051,3.52061,24.45,22.49,27.02,87.54
2014,8,10,6.62051,3.52061,24.58,21.7,28.01,86.33
2014,8,11,6.62051,3.52061,24.46,21.77,27.66,86.49
2014,8,12,6.62051,3.52061,23.96,22.79,25.78,90.04
2014,8,13,6.62051,3.52061,24.5,22.44,27.7,86.48
2014,8,14,6.62051,3.52061,24.47,21.55,28.14,86.27
2014,8,15,6.62051,3.52061,24.31,22.59,27.05,89.14
2014,8,16,6.62051,3.52061,24.13,22.47,26.68,89.24
2014,8,17,6.62051,3.52061,24.68,21.97,28.26,86.82
2014,8,18,6.62051,3.52061,24.51,22.64,27.18,89.91
2014,8,19,6.62051,3.52061,24.21,23.06,26.09,93.34
2014,8,20,6.62051,3.52061,24.6,22.65,27.67,90.36
2014,8,21,6.62051,3.52061,24.29,22.77,26.44,91.56
2014,8,22,6.62051,3.52061,24.22,22.41,27.04,90.72
2014,8,23,6.62051,3.52061,24.07,22.6,26.05,91.81
2014,8,24,6.62051,3.52061,25.28,22.47,29.16,87.77
2014,8,25,6.62051,3.52061,24.92,23.29,27.67,90.89
2014,8,26,6.62051,3.52061,24.2,22.99,26.59,93.3
2014,8,27,6.62051,3.52061,24.9,22.55,28.07,88.97
2014,8,28,6.62051,3.52061,24.88,22.82,27.2,91.27
2014,8,29,6.62051,3.52061,24.69,23.45,26.66,92.88
2014,8,30,6.62051,3.52061,24.66,23.11,27.12,90.92
2014,8,31,6.62051,3.52061,24.71,22.99,27.53,90.68
2014,9,1,6.62051,3.52061,24.54,22.86,27.49,90.41
2014,9,2,6.62051,3.52061,24.36,22.62,27.28,89.69
2014,9,3,6.62051,3.52061,24.45,22.57,27.51,89.02
2014,9,4,6.62051,3.52061,24.95,22.57,28.39,88.96
2014,9,5,6.62051,3.52061,24.18,23.06,26.03,93.03
2014,9,6,6.62051,3.52061,24.42,22.64,26.82,90.87
2014,9,7,6.62051,3.52061,24.95,22.73,27.99,89.29
2014,9,8,6.62051,3.52061,25.04,22.67,28.4,90.21
2014,9,9,6.62051,3.52061,24.5,23.27,26.27,92.9
2014,9,10,6.62051,3.52061,24.9,22.97,27.8,89.85
2014,9,11,6.62051,3.52061,25.09,22.96,28.01,90.16
2014,9,12,6.62051,3.52061,25.11,23.33,28,90.15
2014,9,13,6.62051,3.52061,25.09,23.06,27.79,90.08
2014,9,14,6.62051,3.52061,25.13,22.99,27.92,90.18
2014,9,15,6.62051,3.52061,25.33,23.49,28.57,90.6
2014,9,16,6.62051,3.52061,24.49,23.02,26.49,91.78
2014,9,17,6.62051,3.52061,24.4,23,26.21,92.5
2014,9,18,6.62051,3.52061,25.04,22.9,27.91,89.79
2014,9,19,6.62051,3.52061,25.38,23.07,28.61,88.9
2014,9,20,6.62051,3.52061,24.87,23.59,27.03,92.03
2014,9,21,6.62051,3.52061,24.54,23.47,26.09,93.16
2014,9,22,6.62051,3.52061,25.58,23.16,28.75,88.56
2014,9,23,6.62051,3.52061,25.14,23.9,27.28,92.12
2014,9,24,6.62051,3.52061,25.21,23.52,27.87,91.18
2014,9,25,6.62051,3.52061,24.99,23.09,27.42,91.07
2014,9,26,6.62051,3.52061,24.94,23.25,27.57,90.92
2014,9,27,6.62051,3.52061,24.85,23.15,27.56,88
2014,9,28,6.62051,3.52061,25.06,23.11,27.85,90.61
2014,9,29,6.62051,3.52061,25.65,23.19,29.08,88.17
2014,9,30,6.62051,3.52061,24.68,23.42,26.31,94.03
2014,10,1,6.62051,3.52061,25.19,23.33,27.52,90.3
2014,10,2,6.62051,3.52061,24.75,23.21,26.78,91.48
2014,10,3,6.62051,3.52061,24.7,23.45,26.29,94.18
2014,10,4,6.62051,3.52061,25.55,23.24,28.73,89.05
2014,10,5,6.62051,3.52061,25.86,23.26,28.91,87.82
2014,10,6,6.62051,3.52061,25.8,23.61,28.62,89.42
2014,10,7,6.62051,3.52061,25.94,23.64,29.22,88.81
2014,10,8,6.62051,3.52061,25.92,23.54,29.04,89.3
2014,10,9,6.62051,3.52061,26.18,23.79,29.37,88.7
2014,10,10,6.62051,3.52061,25.86,23.88,28.42,90.33
2014,10,11,6.62051,3.52061,25.43,24.12,27.19,92.53
2014,10,12,6.62051,3.52061,25.57,23.58,28.3,89.39
2014,10,13,6.62051,3.52061,25.44,23.6,27.96,89.58
2014,10,14,6.62051,3.52061,25.58,23.64,28.13,90.08
2014,10,15,6.62051,3.52061,25.9,23.75,28.78,89.46
2014,10,16,6.62051,3.52061,26.07,24.04,28.52,90.77
2014,10,17,6.62051,3.52061,25.88,24.7,27.8,92.19
2014,10,18,6.62051,3.52061,25.55,24.35,27.5,92.54
2014,10,19,6.62051,3.52061,24.98,23.75,26.82,92.68
2014,10,20,6.62051,3.52061,25.86,23.57,29.53,84.18
2014,10,21,6.62051,3.52061,26.16,22.91,30.1,86.45
2014,10,22,6.62051,3.52061,26.13,24.05,28.89,88.54
2014,10,23,6.62051,3.52061,25.51,24.03,27.61,91.47
2014,10,24,6.62051,3.52061,26.03,23.64,28.95,88.37
2014,10,25,6.62051,3.52061,25.53,24.11,27.66,91.92
2014,10,26,6.62051,3.52061,25.08,24.05,26.5,93.4
2014,10,27,6.62051,3.52061,25.52,23.57,27.64,90.06
2014,10,28,6.62051,3.52061,25.67,24.24,27.55,92.32
2014,10,29,6.62051,3.52061,26.09,23.87,28.88,89.12
2014,10,30,6.62051,3.52061,25.7,24.17,27.77,91.43
2014,10,31,6.62051,3.52061,25.31,23.66,27.5,89.77
2014,11,1,6.62051,3.52061,25.94,23.35,29.05,88.55
2014,11,2,6.62051,3.52061,25.89,23.75,28.68,89.24
2014,11,3,6.62051,3.52061,26.23,24.1,29.11,87.94
2014,11,4,6.62051,3.52061,25.71,24.42,27.3,92.07
2014,11,5,6.62051,3.52061,24.99,24,26.36,93.46
2014,11,6,6.62051,3.52061,25.7,23.3,28.82,86.06
2014,11,7,6.62051,3.52061,26.18,23.49,29.47,87.14
2014,11,8,6.62051,3.52061,26.57,23.81,29.98,88.34
2014,11,9,6.62051,3.52061,26.8,24.04,30.32,88.13
2014,11,10,6.62051,3.52061,26.2,24.73,28.11,92.07
2014,11,11,6.62051,3.52061,25.62,24.32,27.5,89.81
2014,11,12,6.62051,3.52061,25.98,23.61,29.03,87.89
2014,11,13,6.62051,3.52061,26.33,23.91,29.23,88.02
2014,11,14,6.62051,3.52061,26.5,24.3,29.26,87.97
2014,11,15,6.62051,3.52061,26.45,24.2,29.63,87.11
2014,11,16,6.62051,3.52061,26.85,23.88,30.36,86.09
2014,11,17,6.62051,3.52061,26.21,24.72,28.01,91.62
2014,11,18,6.62051,3.52061,25.8,24.55,27.54,89.83
2014,11,19,6.62051,3.52061,25.85,23.99,28.23,87.53
2014,11,20,6.62051,3.52061,26.2,23.85,29.14,88.07
2014,11,21,6.62051,3.52061,26.55,24.45,29.62,86.35
2014,11,22,6.62051,3.52061,27.05,24.68,30,82.98
2014,11,23,6.62051,3.52061,26.69,23.91,29.99,85.05
2014,11,24,6.62051,3.52061,26.12,24.49,28.14,88.9
2014,11,25,6.62051,3.52061,26.37,24.29,29.21,86.7
2014,11,26,6.62051,3.52061,26.2,24.13,29.1,86.62
2014,11,27,6.62051,3.52061,26.02,24.05,28.39,88.17
2014,11,28,6.62051,3.52061,26.13,24.48,28.45,88.38
2014,11,29,6.62051,3.52061,26.17,24.2,28.83,87.19
2014,11,30,6.62051,3.52061,26.62,23.26,30.5,82.78
2014,12,1,6.62051,3.52061,26.48,22.98,30.6,82.44
2014,12,2,6.62051,3.52061,26.47,23.73,29.79,86.06
2014,12,3,6.62051,3.52061,26.74,24.33,30.17,85.32
2014,12,4,6.62051,3.52061,26.56,24.45,29.78,85.53
2014,12,5,6.62051,3.52061,26.82,24.2,30.27,83.34
2014,12,6,6.62051,3.52061,26.97,24.3,30.63,83.53
2014,12,7,6.62051,3.52061,26.95,24.17,30.8,84.41
2014,12,8,6.62051,3.52061,26.92,23.96,30.8,83.66
2014,12,9,6.62051,3.52061,26.89,24.21,30.57,83.83
2014,12,10,6.62051,3.52061,26.86,23.96,30.62,84.55
2014,12,11,6.62051,3.52061,26.55,24.45,29.69,87.54
2014,12,12,6.62051,3.52061,27.04,24.63,30.45,80.57
2014,12,13,6.62051,3.52061,26.54,24.23,29.74,84.21
2014,12,14,6.62051,3.52061,26.68,23.46,30.77,78.36
2014,12,15,6.62051,3.52061,26.81,24.3,30.35,82.57
2014,12,16,6.62051,3.52061,26.63,24.28,30.3,83.3
2014,12,17,6.62051,3.52061,26.8,24.21,30.31,81.1
2014,12,18,6.62051,3.52061,26.79,24.47,30.63,82.05
2014,12,19,6.62051,3.52061,26.59,24.46,29.6,85.26
2014,12,20,6.62051,3.52061,26.51,24.11,29.85,84.78
2014,12,21,6.62051,3.52061,26.84,24.01,30.76,81.84
2014,12,22,6.62051,3.52061,26.39,23.21,30.32,81.98
2014,12,23,6.62051,3.52061,26.29,23.1,29.88,77.13
2014,12,24,6.62051,3.52061,24.73,20.76,28.98,74.73
2014,12,25,6.62051,3.52061,24.94,20.41,28.8,67.65
2014,12,26,6.62051,3.52061,24.22,19.3,28.75,64.07
2014,12,27,6.62051,3.52061,23.97,19.53,28.77,69.93
2014,12,28,6.62051,3.52061,25.41,21.46,29.24,72.9
2014,12,29,6.62051,3.52061,25.74,21.82,30.35,77.83
2014,12,30,6.62051,3.52061,26.17,23.1,29.44,81.28
2014,12,31,6.62051,3.52061,24.4,20.12,28.43,68.61
2015,1,1,6.62051,3.52061,24.45,20.01,29.59,69.84
2015,1,2,6.62051,3.52061,25.51,20.86,29.82,73.58
2015,1,3,6.62051,3.52061,24.65,20.72,28.83,73.83
2015,1,4,6.62051,3.52061,22.93,17.66,27.59,61.95
2015,1,5,6.62051,3.52061,22.41,16.22,27.59,59.14
2015,1,6,6.62051,3.52061,21.59,16.2,26.15,66.29
2015,1,7,6.62051,3.52061,22.61,18.39,26.86,63.53
2015,1,8,6.62051,3.52061,23.34,17.99,28.09,63.63
2015,1,9,6.62051,3.52061,21.97,17.35,26.57,67.47
2015,1,10,6.62051,3.52061,20.53,14.58,26.25,64.09
2015,1,11,6.62051,3.52061,20.55,14.32,26.2,62.2
2015,1,12,6.62051,3.52061,20.77,13.92,27.68,59.29
2015,1,13,6.62051,3.52061,20.5,13.64,25.65,59.23
2015,1,14,6.62051,3.52061,21.77,15.66,27.32,61.82
2015,1,15,6.62051,3.52061,22.52,16.92,28.31,69.48
2015,1,16,6.62051,3.52061,23.37,18.27,29.1,76.25
2015,1,17,6.62051,3.52061,24.23,19.14,29.73,80.43
2015,1,18,6.62051,3.52061,25.21,21.68,29.88,85.3
2015,1,19,6.62051,3.52061,25.48,22.17,29.85,86.48
2015,1,20,6.62051,3.52061,25.63,22.34,29.85,86.4
2015,1,21,6.62051,3.52061,26.23,22.89,30.5,84.56
2015,1,22,6.62051,3.52061,26.64,23.32,30.89,83.63
2015,1,23,6.62051,3.52061,26.58,23.54,30.46,86.05
2015,1,24,6.62051,3.52061,26.36,23.94,29.65,87.88
2015,1,25,6.62051,3.52061,26.31,23.51,29.63,87.44
2015,1,26,6.62051,3.52061,26.23,24.08,29.17,88.91
2015,1,27,6.62051,3.52061,26.27,24,29.42,87.93
2015,1,28,6.62051,3.52061,26.78,24.11,30.44,86.33
2015,1,29,6.62051,3.52061,26.7,24.34,29.92,87.37
2015,1,30,6.62051,3.52061,26.8,24.19,30.3,85.75
2015,1,31,6.62051,3.52061,26.58,24.15,29.68,87.15
2015,2,1,6.62051,3.52061,26.43,24.72,28.64,89.72
2015,2,2,6.62051,3.52061,27.36,24.83,31.19,85.88
2015,2,3,6.62051,3.52061,27.25,24.58,30.72,86.03
2015,2,4,6.62051,3.52061,27.38,24.66,30.97,84.97
2015,2,5,6.62051,3.52061,27.41,24.86,30.83,85.83
2015,2,6,6.62051,3.52061,27.08,25.19,29.7,87.7
2015,2,7,6.62051,3.52061,26.83,24.84,29.51,88.86
2015,2,8,6.62051,3.52061,27.42,24.84,31.22,85.03
2015,2,9,6.62051,3.52061,27.34,25.28,30.46,84.89
2015,2,10,6.62051,3.52061,26.75,25.26,28.87,88.56
2015,2,11,6.62051,3.52061,26.94,24.51,30.25,86.97
2015,2,12,6.62051,3.52061,26.48,24.83,28.83,88.58
2015,2,13,6.62051,3.52061,26.65,24.55,29.39,87.09
2015,2,14,6.62051,3.52061,26.55,25.06,28.77,89.88
2015,2,15,6.62051,3.52061,26.97,24.91,30.03,85.76
2015,2,16,6.62051,3.52061,26.49,24.44,29.08,87.27
2015,2,17,6.62051,3.52061,26.67,24.39,29.59,88.67
2015,2,18,6.62051,3.52061,26.07,24.49,28.12,91.62
2015,2,19,6.62051,3.52061,26.23,24.09,28.94,84.04
2015,2,20,6.62051,3.52061,26.77,23.73,30.56,82.85
2015,2,21,6.62051,3.52061,26.97,24.05,30.65,83.87
2015,2,22,6.62051,3.52061,26.58,24.91,28.6,87.79
2015,2,23,6.62051,3.52061,26.59,25.06,28.8,89.46
2015,2,24,6.62051,3.52061,26.95,24.84,30.14,82.71
2015,2,25,6.62051,3.52061,27.01,24.81,30.43,84.02
2015,2,26,6.62051,3.52061,26.78,24.6,29.66,87.2
2015,2,27,6.62051,3.52061,26.67,24.68,29.3,85.67
2015,2,28,6.62051,3.52061,26.9,24.17,30.39,83.72
2015,3,1,6.62051,3.52061,27.11,24.83,30.69,83.02
2015,3,2,6.62051,3.52061,27.38,24.59,31.43,77.88
2015,3,3,6.62051,3.52061,27.17,24.64,30.55,85.14
2015,3,4,6.62051,3.52061,27.34,25.02,31.25,82.06
2015,3,5,6.62051,3.52061,27.13,24.58,30.32,84.84
2015,3,6,6.62051,3.52061,27.52,25.43,30.81,82.95
2015,3,7,6.62051,3.52061,27.06,24.72,30.12,87.06
2015,3,8,6.62051,3.52061,27.17,24.7,30.47,86.23
2015,3,9,6.62051,3.52061,27.37,25.57,30.28,87.1
2015,3,10,6.62051,3.52061,26.98,24.96,29.42,89.26
2015,3,11,6.62051,3.52061,26.72,25.22,28.74,89.72
2015,3,12,6.62051,3.52061,27.64,24.73,31.56,84.11
2015,3,13,6.62051,3.52061,27.61,25.02,30.79,86.39
2015,3,14,6.62051,3.52061,28.01,25.26,31.79,84.09
2015,3,15,6.62051,3.52061,27.42,25.42,30.19,88.96
2015,3,16,6.62051,3.52061,26.88,25.7,28.39,89.67
2015,3,17,6.62051,3.52061,26.71,25.53,28.6,91.24
2015,3,18,6.62051,3.52061,27,24.94,29.57,86.51
2015,3,19,6.62051,3.52061,26.86,24.96,29.37,89.62
2015,3,20,6.62051,3.52061,26.63,24.9,28.71,91.36
2015,3,21,6.62051,3.52061,26.77,25.39,28.79,91.47
2015,3,22,6.62051,3.52061,26.4,24.68,28.76,90.01
2015,3,23,6.62051,3.52061,26.81,24.84,29.38,89.72
2015,3,24,6.62051,3.52061,26.85,25.43,29.05,88.43
2015,3,25,6.62051,3.52061,26.87,25.73,28.67,90.08
2015,3,26,6.62051,3.52061,26.51,25.27,28.41,89.36
2015,3,27,6.62051,3.52061,26.59,24.96,28.71,89.93
2015,3,28,6.62051,3.52061,26.85,25.24,29.05,89.12
2015,3,29,6.62051,3.52061,27.02,25.42,29.33,89.92
2015,3,30,6.62051,3.52061,26.97,24.94,29.63,87.32
2015,3,31,6.62051,3.52061,26.16,24.69,28.64,85.91
2015,4,1,6.62051,3.52061,26.1,23.93,28.78,83.83
2015,4,2,6.62051,3.52061,26.64,23.86,30.09,82.44
2015,4,3,6.62051,3.52061,26.57,24.76,28.81,90.76
2015,4,4,6.62051,3.52061,26.36,25.19,28.01,92.74
2015,4,5,6.62051,3.52061,26.43,25.12,28.6,90.63
2015,4,6,6.62051,3.52061,26.65,24.68,29.21,88.49
2015,4,7,6.62051,3.52061,26.61,25.06,28.79,88.99
2015,4,8,6.62051,3.52061,26.62,24.96,28.91,90.12
2015,4,9,6.62051,3.52061,26.61,25.31,28.58,90.28
2015,4,10,6.62051,3.52061,26.57,25.01,28.63,89.88
2015,4,11,6.62051,3.52061,26.61,24.87,28.79,89.12
2015,4,12,6.62051,3.52061,26.65,25.13,28.72,89.65
2015,4,13,6.62051,3.52061,27.35,25.2,30.45,83.83
2015,4,14,6.62051,3.52061,27.76,25.13,31.33,83.8
2015,4,15,6.62051,3.52061,27.66,25,31.11,85.74
2015,4,16,6.62051,3.52061,27.71,25.4,30.81,84.3
2015,4,17,6.62051,3.52061,27.9,25.38,31.59,82.4
2015,4,18,6.62051,3.52061,27.69,25.19,30.95,85.02
2015,4,19,6.62051,3.52061,27.29,25.26,29.89,87.18
2015,4,20,6.62051,3.52061,27.27,25.49,29.5,87.63
2015,4,21,6.62051,3.52061,27.36,25.58,29.8,88.73
2015,4,22,6.62051,3.52061,27.4,25.64,29.86,88.6
2015,4,23,6.62051,3.52061,27.11,25.4,29.34,88.7
2015,4,24,6.62051,3.52061,26.79,25.4,28.84,90.46
2015,4,25,6.62051,3.52061,27.07,25.59,29.4,89.32
2015,4,26,6.62051,3.52061,26.76,24.94,28.85,89.01
2015,4,27,6.62051,3.52061,27.17,24.45,30.34,84.02
2015,4,28,6.62051,3.52061,26.92,25.09,29.13,87.04
2015,4,29,6.62051,3.52061,27.25,25.14,29.99,87.76
2015,4,30,6.62051,3.52061,26.89,25.29,29.22,89.48
2015,5,1,6.62051,3.52061,26.93,25.31,28.99,90.08
2015,5,2,6.62051,3.52061,26.95,25.14,29.16,89.96
2015,5,3,6.62051,3.52061,27.13,25.47,29.2,90.31
2015,5,4,6.62051,3.52061,27.06,25.52,29.13,89.3
2015,5,5,6.62051,3.52061,26.38,24.85,28.42,89.9
2015,5,6,6.62051,3.52061,26.81,24.39,29.7,84.62
2015,5,7,6.62051,3.52061,27.33,24.74,30.2,86.81
2015,5,8,6.62051,3.52061,27.32,25.95,29.26,89.33
2015,5,9,6.62051,3.52061,26.96,25.18,29,88.5
2015,5,10,6.62051,3.52061,26.9,25.22,28.94,88.98
2015,5,11,6.62051,3.52061,26.83,24.99,28.83,89.37
2015,5,12,6.62051,3.52061,27.03,25.3,29.15,90.09
2015,5,13,6.62051,3.52061,27.31,25.65,29.49,89.02
2015,5,14,6.62051,3.52061,26.65,25.52,28.46,91.45
2015,5,15,6.62051,3.52061,26.91,24.62,29.28,85.96
2015,5,16,6.62051,3.52061,26.65,24.95,28.65,87.45
2015,5,17,6.62051,3.52061,26.83,24.95,29.07,89.63
2015,5,18,6.62051,3.52061,26.25,25,28,90.24
2015,5,19,6.62051,3.52061,26.73,24.76,29.14,87.23
2015,5,20,6.62051,3.52061,26.82,25.08,28.92,88.75
2015,5,21,6.62051,3.52061,26.96,25.12,29.23,89.17
2015,5,22,6.62051,3.52061,27.02,25.44,29.16,90.6
2015,5,23,6.62051,3.52061,26.19,24.38,27.99,91.51
2015,5,24,6.62051,3.52061,25.86,23.73,28.57,89.25
2015,5,25,6.62051,3.52061,27.02,24.47,30.28,84.16
2015,5,26,6.62051,3.52061,26.83,25.03,28.9,88.6
2015,5,27,6.62051,3.52061,26.44,25.21,28.05,91.86
2015,5,28,6.62051,3.52061,26.02,24.52,27.91,90.48
2015,5,29,6.62051,3.52061,25.91,24.68,27.59,91.3
2015,5,30,6.62051,3.52061,26.64,24.33,29.21,88.8
2015,5,31,6.62051,3.52061,26.11,25.34,27.23,93.38
2015,6,1,6.62051,3.52061,26.23,25.02,28.27,91.32
2015,6,2,6.62051,3.52061,25.98,24.83,27.6,92.09
2015,6,3,6.62051,3.52061,25.91,24.73,27.7,91.33
2015,6,4,6.62051,3.52061,25.94,24.54,27.78,92.05
2015,6,5,6.62051,3.52061,25.51,24.28,27.16,92.35
2015,6,6,6.62051,3.52061,25.53,23.84,27.67,91.99
2015,6,7,6.62051,3.52061,25.73,24.29,27.74,92
2015,6,8,6.62051,3.52061,25.26,24.17,26.95,91.9
2015,6,9,6.62051,3.52061,25.95,23.84,28.76,89.31
2015,6,10,6.62051,3.52061,25.95,24.03,28.44,90.05
2015,6,11,6.62051,3.52061,25.39,24.25,26.97,90.85
2015,6,12,6.62051,3.52061,25.87,24.43,28.07,91.77
2015,6,13,6.62051,3.52061,25.45,24.46,26.99,93.01
2015,6,14,6.62051,3.52061,25.79,24.18,28.21,90.36
2015,6,15,6.62051,3.52061,26.1,24.01,29.14,87.43
2015,6,16,6.62051,3.52061,26.22,24.36,28.98,86.54
2015,6,17,6.62051,3.52061,25.48,24.15,27.1,90.28
2015,6,18,6.62051,3.52061,25.66,24.26,27.54,90.98
2015,6,19,6.62051,3.52061,25.88,24.16,28.31,88.7
2015,6,20,6.62051,3.52061,25.29,23.96,27.15,92.71
2015,6,21,6.62051,3.52061,25.32,23.38,28.17,89.77
2015,6,22,6.62051,3.52061,25.44,23.5,28.34,89.16
2015,6,23,6.62051,3.52061,25.46,23.77,27.96,88.98
2015,6,24,6.62051,3.52061,25.71,23.4,28.64,88.56
2015,6,25,6.62051,3.52061,25.68,23.99,28.33,88.87
2015,6,26,6.62051,3.52061,25.69,23.87,28.27,88.41
2015,6,27,6.62051,3.52061,25.46,23.96,27.74,90.71
2015,6,28,6.62051,3.52061,25.58,23.94,28.28,90.25
2015,6,29,6.62051,3.52061,25.51,23.93,28.18,89.52
2015,6,30,6.62051,3.52061,25.6,23.81,28.48,88.83
2015,7,1,6.62051,3.52061,25.69,23.94,28.41,87.81
2015,7,2,6.62051,3.52061,25.46,23.79,28.15,91.25
2015,7,3,6.62051,3.52061,25.22,23.76,27.78,89.77
2015,7,4,6.62051,3.52061,25.37,23.28,28.18,89.89
2015,7,5,6.62051,3.52061,25.15,23.8,27.15,91.15
2015,7,6,6.62051,3.52061,25.39,23.44,27.52,90.26
2015,7,7,6.62051,3.52061,25.73,24.14,28.32,90.36
2015,7,8,6.62051,3.52061,25.82,23.93,28.16,90.43
2015,7,9,6.62051,3.52061,26.22,23.93,29.18,89.04
2015,7,10,6.62051,3.52061,25.65,24.42,27.33,92.82
2015,7,11,6.62051,3.52061,25.3,24.01,27.04,93.55
2015,7,12,6.62051,3.52061,25.36,23.9,27.65,91.9
2015,7,13,6.62051,3.52061,25.37,23.62,27.7,90.57
2015,7,14,6.62051,3.52061,25.45,23.58,28.02,90.87
2015,7,15,6.62051,3.52061,25.46,23.96,27.98,91.7
2015,7,16,6.62051,3.52061,25.22,23.69,27.46,91.34
2015,7,17,6.62051,3.52061,25.58,23.37,28.47,89.01
2015,7,18,6.62051,3.52061,25.51,24.14,28.02,90.28
2015,7,19,6.62051,3.52061,25.32,23.96,27.87,90.27
2015,7,20,6.62051,3.52061,25.19,23.71,27.74,87.11
2015,7,21,6.62051,3.52061,25.18,23.19,28.16,85.15
2015,7,22,6.62051,3.52061,25.12,22.45,28.52,85.11
2015,7,23,6.62051,3.52061,25.12,22.22,28.53,85.22
2015,7,24,6.62051,3.52061,25,23.4,27.66,86.16
2015,7,25,6.62051,3.52061,24.89,22.89,27.64,87.79
2015,7,26,6.62051,3.52061,25.14,23,28.28,86.04
2015,7,27,6.62051,3.52061,24.51,23.15,26.58,88.67
2015,7,28,6.62051,3.52061,24.08,22.63,26.27,87.26
2015,7,29,6.62051,3.52061,24.35,22.02,27.42,85.26
2015,7,30,6.62051,3.52061,24.7,22.31,28.09,85.94
2015,7,31,6.62051,3.52061,24.93,22.76,28.1,86.65
2015,8,1,6.62051,3.52061,24.94,22.63,28.25,87.28
2015,8,2,6.62051,3.52061,25.09,23.09,28.42,87.55
2015,8,3,6.62051,3.52061,24.94,22.77,27.95,88.53
2015,8,4,6.62051,3.52061,25.09,22.69,28.36,87.63
2015,8,5,6.62051,3.52061,25.08,22.77,28.18,88.15
2015,8,6,6.62051,3.52061,25.18,23.29,28.02,89.21
2015,8,7,6.62051,3.52061,25.02,23.15,27.69,90.17
